,bank.type,bank.value,website.type,website.value,isin.type,isin.value,viafid.type,viafid.value,bankLabel.xml:lang,bankLabel.type,bankLabel.value,bankDescription.xml:lang,bankDescription.type,bankDescription.value,countryLabel.xml:lang,countryLabel.type,countryLabel.value,gid.type,gid.value,deathyear.datatype,deathyear.type,deathyear.value,bankAltLabel.xml:lang,bankAltLabel.type,bankAltLabel.value,owner.type,owner.value,parent.type,parent.value,permid.type,permid.value,lei.type,lei.value
4064,uri,http://www.wikidata.org/entity/Q108758006,,,,,,,en,literal,Banco de Boston,en,literal,former bank of the city of São Paulo,en,literal,Brazil,,,,,,,,,,,,,,,,
4065,uri,http://www.wikidata.org/entity/Q4291777,uri,http://www.metcom.ru,,,,,en,literal,Metcombank,,,,en,literal,Russia,literal,/g/11csrryy0h,,,,,,,,,,,,,,
4066,uri,http://www.wikidata.org/entity/Q13047173,uri,http://www.unionbank.al/,,,literal,189935620,en,literal,Union Bank,en,literal,private bank in Albania,en,literal,Albania,,,,,,,,,,,,,,,,
4067,uri,http://www.wikidata.org/entity/Q4426566,uri,https://sovcombank.ru,,,,,en,literal,Sovcombank,en,literal,Russian universal commercial bank,en,literal,Russia,literal,/g/120lqr3f,,,,,,,,,,,,,,
4068,uri,http://www.wikidata.org/entity/Q108758005,,,,,,,en,literal,Banco A. E. Carvalho,en,literal,former bank of the city of São Paulo,en,literal,Brazil,,,,,,,,,,,,,,,,
4069,uri,http://www.wikidata.org/entity/Q21187563,,,,,,,en,literal,Société Monégasque de Banques et de Métaux Précieux,,,,en,literal,Monaco,,,,,,en,literal,"SMB, Compagnie des Métaux Précieux, Comptoir des Métaux Précieux, Société Monégasque de Banqu",,,,,,,,
4070,uri,http://www.wikidata.org/entity/Q12743693,,,,,,,,literal,Q12743693,,,,en,literal,Romania,,,,,,,,,,,,,,,,
4071,uri,http://www.wikidata.org/entity/Q65272931,uri,https://www.zkb.it/,,,,,en,literal,ZKB,en,literal,bank in Italy,en,literal,Italy,,,,,,,,,,,,,,,,
4072,uri,http://www.wikidata.org/entity/Q21349378,uri,https://www.ppfbanka.cz/,,,,,en,literal,PPF Banka,en,literal,Czech bank,en,literal,Czech Republic,literal,/g/11f2wn2_4v,,,,,,,uri,http://www.wikidata.org/entity/Q65561346,uri,http://www.wikidata.org/entity/Q1979720,,,literal,31570010000000036567
4073,uri,http://www.wikidata.org/entity/Q4427716,uri,http://www.solid.ru,,,,,,literal,Q4427716,,,,en,literal,Russia,literal,/g/121lbd6h,,,,,,,,,,,,,,
4074,uri,http://www.wikidata.org/entity/Q683021,uri,http://www.eulerhermes.com,literal,FR0004254035,,,en,literal,Euler Hermes,en,literal,bank,en,literal,France,,,http://www.w3.org/2001/XMLSchema#integer,literal,2003,fr,literal,Euler Hermès,uri,http://www.wikidata.org/entity/Q487292,uri,http://www.wikidata.org/entity/Q487292,,,,
4075,uri,http://www.wikidata.org/entity/Q25443487,uri,http://www.xcitybank.com.ua/,,,,,,literal,Q25443487,,,,en,literal,Ukraine,literal,/g/11b8c2w9vk,http://www.w3.org/2001/XMLSchema#integer,literal,2016,,,,,,,,,,,
4076,uri,http://www.wikidata.org/entity/Q683021,uri,http://www.eulerhermes.com,literal,FR0004254035,,,en,literal,Euler Hermes,en,literal,bank,en,literal,France,,,http://www.w3.org/2001/XMLSchema#integer,literal,2003,fr,literal,Euler Hermès,uri,http://www.wikidata.org/entity/Q487292,uri,http://www.wikidata.org/entity/Q1970410,,,,
4077,uri,http://www.wikidata.org/entity/Q28922845,uri,https://www.wuestenrot.cz,,,literal,154107137,en,literal,Moneta Stavební Spořitelna,,,,en,literal,Czech Republic,literal,/g/11dxf0qs4k,,,,,,,uri,http://www.wikidata.org/entity/Q24282966,uri,http://www.wikidata.org/entity/Q24282966,,,literal,31570010000000006400
4078,uri,http://www.wikidata.org/entity/Q28704345,uri,http://www.radabank.com.ua/ua/,,,,,en,literal,Bank di Ukraina,,,,en,literal,Ukraine,literal,/g/11c54w_b05,,,,,,,,,,,,,,
4079,uri,http://www.wikidata.org/entity/Q270363,uri,https://particuliers.societegenerale.fr/,literal,FR0000130809,literal,126113318,en,literal,Societé Génerale,en,literal,French multinational banking and financial services company,en,literal,France,,,,,,en,literal,"SG, SocGen, Société Générale",,,,,literal,5000039357,literal,9695009HXSFK8D6V0T62
4080,uri,http://www.wikidata.org/entity/Q27910063,uri,https://www.creditas.cz,,,literal,18153593846451672281,en,literal,Banka Creditas,en,literal,bank in the Czech Republic,en,literal,Czech Republic,literal,/g/11csqkls_2,,,,,,,uri,http://www.wikidata.org/entity/Q28970894,,,,,literal,31570010000000004266
4081,uri,http://www.wikidata.org/entity/Q28706951,uri,http://www.fbank.com.ua/,,,,,,literal,Q28706951,,,,en,literal,Ukraine,literal,/g/11csqfw8wd,,,,,,,,,,,,,,
4082,uri,http://www.wikidata.org/entity/Q590952,uri,https://www.credit-agricole.com/,literal,FR0000045072,literal,209916632,en,literal,Credit Agricole Group,en,literal,international cooperative financial group headquartered in France,en,literal,France,,,,,,en,literal,"Credit Agricole, Crédit Agricole, Crédit Agricole S.A.",,,,,,,literal,969500TJ5KRTCJQWXH05
4083,uri,http://www.wikidata.org/entity/Q24282966,uri,http://www.moneta.cz,literal,CZ0008040318,,,en,literal,Moneta Money Bank,en,literal,Czech banking institution,en,literal,Czech Republic,,,,,,en,literal,"GE Money Bank, GE Capital Bank",uri,http://www.wikidata.org/entity/Q193326,,,literal,4297301555,literal,I6USJ58BDV2BO5KP3C31
4084,uri,http://www.wikidata.org/entity/Q24282966,uri,http://www.moneta.cz,literal,CZ0008040318,,,en,literal,Moneta Money Bank,en,literal,Czech banking institution,en,literal,Czech Republic,,,,,,en,literal,"GE Money Bank, GE Capital Bank",uri,http://www.wikidata.org/entity/Q219635,,,literal,4297301555,literal,I6USJ58BDV2BO5KP3C31
4085,uri,http://www.wikidata.org/entity/Q24282966,uri,http://www.moneta.cz,literal,CZ0008040318,,,en,literal,Moneta Money Bank,en,literal,Czech banking institution,en,literal,Czech Republic,,,,,,en,literal,"GE Money Bank, GE Capital Bank",uri,http://www.wikidata.org/entity/Q505275,,,literal,4297301555,literal,I6USJ58BDV2BO5KP3C31
4086,uri,http://www.wikidata.org/entity/Q24282966,uri,http://www.moneta.cz,literal,CZ0008040318,,,en,literal,Moneta Money Bank,en,literal,Czech banking institution,en,literal,Czech Republic,,,,,,en,literal,"GE Money Bank, GE Capital Bank",uri,http://www.wikidata.org/entity/Q539627,,,literal,4297301555,literal,I6USJ58BDV2BO5KP3C31
4087,uri,http://www.wikidata.org/entity/Q24282966,uri,http://www.moneta.cz,literal,CZ0008040318,,,en,literal,Moneta Money Bank,en,literal,Czech banking institution,en,literal,Czech Republic,,,,,,en,literal,"GE Money Bank, GE Capital Bank",uri,http://www.wikidata.org/entity/Q4797466,,,literal,4297301555,literal,I6USJ58BDV2BO5KP3C31
4088,uri,http://www.wikidata.org/entity/Q24282966,uri,http://www.moneta.cz,literal,CZ0008040318,,,en,literal,Moneta Money Bank,en,literal,Czech banking institution,en,literal,Czech Republic,,,,,,en,literal,"GE Money Bank, GE Capital Bank",uri,http://www.wikidata.org/entity/Q25857886,,,literal,4297301555,literal,I6USJ58BDV2BO5KP3C31
4089,uri,http://www.wikidata.org/entity/Q779722,uri,https://www.lcl.fr/,,,literal,140839030,en,literal,Crédit Lyonnais,en,literal,French banking company,en,literal,France,literal,/g/11byd1gdjd,,,,en,literal,Credit Lyonnais,uri,http://www.wikidata.org/entity/Q590952,uri,http://www.wikidata.org/entity/Q590952,,,literal,9695009F5UPB9IITI298
4090,uri,http://www.wikidata.org/entity/Q313966,uri,http://www.dexia.com,literal,BE0003796134,literal,129925272,en,literal,Dexia,en,literal,bank,en,literal,France,,,,,,fr,literal,"Banque Dexia, Crédit Communal de Belgique",,,,,,,literal,D3K6HXMBBB6SK9OXH394
4091,uri,http://www.wikidata.org/entity/Q28669246,uri,http://tascombank.com.ua,,,,,en,literal,Tascombank,en,literal,Ukrainian commercial bank,en,literal,Ukraine,literal,/g/11csqk4k4z,,,,,,,,,,,,,,
4092,uri,http://www.wikidata.org/entity/Q571156,uri,https://natixis.groupebpce.com/,literal,FR0000120685,literal,127093143,en,literal,Natixis,en,literal,French corporate and investment bank,en,literal,France,,,,,,en,literal,Natixis S.A.,uri,http://www.wikidata.org/entity/Q806941,uri,http://www.wikidata.org/entity/Q806941,literal,5000016911,literal,KX1WK48MPD4Y2NCUIZ63
4093,uri,http://www.wikidata.org/entity/Q571156,uri,https://natixis.groupebpce.com/,literal,FR0000120685,literal,127093143,en,literal,Natixis,en,literal,French corporate and investment bank,en,literal,France,,,,,,en,literal,Natixis S.A.,uri,http://www.wikidata.org/entity/Q1547738,uri,http://www.wikidata.org/entity/Q806941,literal,5000016911,literal,KX1WK48MPD4Y2NCUIZ63
4094,uri,http://www.wikidata.org/entity/Q642627,uri,https://www.creditmutuel.fr/,,,literal,156834573,en,literal,Crédit Mutuel,en,literal,French cooperative bank,en,literal,France,,,,,,en,literal,Credit Mutuel,,,,,,,,
4095,uri,http://www.wikidata.org/entity/Q746525,uri,https://www.cic.fr/,,,literal,167695624,en,literal,French Industrial and Commercial Bank,en,literal,French financial services group,en,literal,France,,,,,,en,literal,"Bail Equipment (Paris), Banque CIO (Paris), Banque de l'Union Europeene (Paris), CIC, Compagnie Financiere de CIC et de l'Union Europeene, Crédit Industriel et Commercial, Credit Industriel et Commercial SA (Paris), Société Générale de Crédit Industriel et Commercial, Union Europeenne de CIC (Paris)",uri,http://www.wikidata.org/entity/Q2883390,uri,http://www.wikidata.org/entity/Q2883390,,,literal,N4JDFKKH2FTD8RKFXO39
4096,uri,http://www.wikidata.org/entity/Q746525,uri,https://www.cic.fr/,,,literal,167695735,en,literal,French Industrial and Commercial Bank,en,literal,French financial services group,en,literal,France,,,,,,en,literal,"Bail Equipment (Paris), Banque CIO (Paris), Banque de l'Union Europeene (Paris), CIC, Compagnie Financiere de CIC et de l'Union Europeene, Crédit Industriel et Commercial, Credit Industriel et Commercial SA (Paris), Société Générale de Crédit Industriel et Commercial, Union Europeenne de CIC (Paris)",uri,http://www.wikidata.org/entity/Q2883390,uri,http://www.wikidata.org/entity/Q2883390,,,literal,N4JDFKKH2FTD8RKFXO39
4097,uri,http://www.wikidata.org/entity/Q270363,uri,https://www.societegenerale.com/,literal,FR0000130809,literal,126113318,en,literal,Societé Génerale,en,literal,French multinational banking and financial services company,en,literal,France,,,,,,en,literal,"SG, SocGen, Société Générale",,,,,literal,5000039357,literal,9695009HXSFK8D6V0T62
4098,uri,http://www.wikidata.org/entity/Q3633842,,,,,literal,140707956,en,literal,Bank of Sicily,en,literal,defunct Italian bank,en,literal,Italy,literal,/g/12221tw9,http://www.w3.org/2001/XMLSchema#integer,literal,2010,fr,literal,Banco di Sicilia,uri,http://www.wikidata.org/entity/Q45568,,,,,,
4099,uri,http://www.wikidata.org/entity/Q2511104,uri,http://www.bpa.ad,,,literal,152842884,en,literal,Banca Privada d'Andorra,,,,en,literal,Andorra,,,http://www.w3.org/2001/XMLSchema#integer,literal,2015,,,,,,,,,,,
4100,uri,http://www.wikidata.org/entity/Q109910248,,,,,,,,literal,Q109910248,,,,en,literal,Sweden,,,http://www.w3.org/2001/XMLSchema#integer,literal,1924,,,,,,,,,,,
4101,uri,http://www.wikidata.org/entity/Q3661909,,,,,,,en,literal,Cassa di Risparmio del Veneto,en,literal,former Italian savings bank,en,literal,Italy,literal,/g/1235kpqg,http://www.w3.org/2001/XMLSchema#integer,literal,2018,en,literal,CR Veneto,uri,http://www.wikidata.org/entity/Q1343118,uri,http://www.wikidata.org/entity/Q1343118,,,,
4102,uri,http://www.wikidata.org/entity/Q3633835,,,,,literal,136030070,en,literal,Banco di Napoli,en,literal,former Italian banking subsidiary,en,literal,Italy,,,http://www.w3.org/2001/XMLSchema#integer,literal,2018,it,literal,"Banco delle Due Sicilie, Sanpaolo Banco di Napoli",uri,http://www.wikidata.org/entity/Q1343118,uri,http://www.wikidata.org/entity/Q1343118,,,,
4103,uri,http://www.wikidata.org/entity/Q3633783,uri,http://www.bancadilegnano.it,,,literal,130564945,en,literal,Bank of Legnano,en,literal,italian bank,en,literal,Italy,literal,/g/120z_2cd,http://www.w3.org/2001/XMLSchema#integer,literal,2013,en,literal,Banca di Legnano,uri,http://www.wikidata.org/entity/Q56537716,,,,,,
4104,uri,http://www.wikidata.org/entity/Q110386113,,,,,,,,literal,Q110386113,,,,en,literal,Sweden,,,http://www.w3.org/2001/XMLSchema#integer,literal,1921,,,,,,,,,,,
4105,uri,http://www.wikidata.org/entity/Q29491859,,,,,,,en,literal,Royal Bank of Scotland,en,literal,Grade II listed building in City and County of Cardiff. On triangular corner site at junction of Bute Street and West Bute Street.,en,literal,United Kingdom,,,,,,,,,,,,,,,,
4106,uri,http://www.wikidata.org/entity/Q29491694,,,,,,,en,literal,Lloyd's Bank and Chambers,en,literal,Grade II listed building in City and County of Cardiff. To right (N) of entrance block of Castle Arcade.,en,literal,United Kingdom,,,,,,,,,,,,,,,,
4107,uri,http://www.wikidata.org/entity/Q111797121,,,,,,,,literal,Q111797121,,,,en,literal,Portugal,,,,,,,,,,,,,,,,
4108,uri,http://www.wikidata.org/entity/Q107552038,uri,https://www.lpb.lv/en/,,,,,en,literal,Latvijas Pasta Banka,en,literal,Non-resident bank in Latvia,en,literal,Latvia,,,,,,en,literal,"LPB Bank, Latvian Pasta Bank, Latvijas Pasta Bank",,,,,,,,
4109,uri,http://www.wikidata.org/entity/Q1541079,uri,https://www.kb.cz/,literal,CZ0008019106,literal,125984555,en,literal,Komerční banka,en,literal,banking company located in the Czech Republic,en,literal,Czech Republic,,,,,,en,literal,KB,uri,http://www.wikidata.org/entity/Q270363,uri,http://www.wikidata.org/entity/Q270363,literal,4295865863,literal,IYKCAVNFR8QGF00HV840
4110,uri,http://www.wikidata.org/entity/Q111927418,,,,,,,en,literal,Banco Comercial da Madeira,en,literal,"former bank headquartered in Funchal, Madeira",en,literal,Portugal,,,,,,,,,,,,,,,,
4111,uri,http://www.wikidata.org/entity/Q1541079,uri,https://www.kb.cz/,literal,CZ0008019106,literal,125984555,en,literal,Komerční banka,en,literal,banking company located in the Czech Republic,en,literal,Czech Republic,,,,,,en,literal,KB,uri,http://www.wikidata.org/entity/Q85958887,uri,http://www.wikidata.org/entity/Q270363,literal,4295865863,literal,IYKCAVNFR8QGF00HV840
4112,uri,http://www.wikidata.org/entity/Q1541079,uri,https://www.kb.cz/,literal,CZ0008019106,literal,125984555,en,literal,Komerční banka,en,literal,banking company located in the Czech Republic,en,literal,Czech Republic,,,,,,en,literal,KB,uri,http://www.wikidata.org/entity/Q85960061,uri,http://www.wikidata.org/entity/Q270363,literal,4295865863,literal,IYKCAVNFR8QGF00HV840
4113,uri,http://www.wikidata.org/entity/Q2127541,uri,http://www.raiffeisen.al/,,,,,en,literal,Raiffeisen Albania,,,,en,literal,Albania,,,,,,,,,,,,,,,,
4114,uri,http://www.wikidata.org/entity/Q29491719,,,,,,,en,literal,Midland Bank,en,literal,Grade II listed building in City and County of Cardiff. About 50m E of junction with Frederick Street.,en,literal,United Kingdom,,,,,,en,literal,HSBC Bank,,,,,,,,
4115,uri,http://www.wikidata.org/entity/Q29492492,,,,,,,en,literal,Royal Bank of Scotland,en,literal,Grade II listed building in Colwyn Bay. On the corner with Wynnstay Road.,en,literal,United Kingdom,,,,,,,,,,,,,,,,
4116,uri,http://www.wikidata.org/entity/Q857063,uri,https://online.citibank.com,,,literal,138281743,en,literal,Citibank,en,literal,US bank,en,literal,Romania,,,,,,en,literal,"Citi, Citibank, N. A., Citibank, N.A., National City Bank of New York",uri,http://www.wikidata.org/entity/Q219508,uri,http://www.wikidata.org/entity/Q219508,,,literal,E57ODZWZ7FF32TWEFA76
4117,uri,http://www.wikidata.org/entity/Q4034838,uri,http://www.bankrespublika.az/?lang=en,,,,,en,literal,Bank Respublika,,,,en,literal,Azerbaijan,,,,,,,,,,,,,,,,
4118,uri,http://www.wikidata.org/entity/Q806702,uri,http://www.bkt.com.al/,,,,,en,literal,Banka Kombëtare Tregtare,en,literal,Bank,en,literal,Albania,,,,,,en,literal,BKT,,,,,,,,
4119,uri,http://www.wikidata.org/entity/Q29490162,,,,,,,en,literal,"National Westminster Bank, Green Street",en,literal,Grade II listed building in Neath Port Talbot County Borough.,en,literal,United Kingdom,,,,,,,,,,,,,,,,
4120,uri,http://www.wikidata.org/entity/Q4034837,uri,http://www.bankofbaku.com,,,,,en,literal,Bank of Baku,it,literal,banca azera,en,literal,Azerbaijan,,,,,,,,,,,,,,,,
4121,uri,http://www.wikidata.org/entity/Q2001669,uri,http://www.nb-ra.org/,,,,,en,literal,National Bank of the Republic of Abkhazia,en,literal,central bank,en,literal,Georgia,,,,,,en,literal,Bank of Abkhazia,,,,,,,,
4122,uri,http://www.wikidata.org/entity/Q29489639,,,,,,,en,literal,"National Westminster Bank, Rhosmaen Street",en,literal,Grade II listed building in Llandeilo.,en,literal,United Kingdom,,,,,,,,,,,,,,,,
4123,uri,http://www.wikidata.org/entity/Q105339194,,,,,,,en,literal,Harrods Bank,,,,en,literal,United Kingdom,,,,,,,,,,,,,,,,
4124,uri,http://www.wikidata.org/entity/Q3367065,uri,https://www.fibank.bg/en,,,,,en,literal,First Investment Bank,en,literal,Bulgarian bank,en,literal,Bulgaria,,,,,,en,literal,Fibank,,,,,,,,
4125,uri,http://www.wikidata.org/entity/Q29490061,uri,http://www.revolution-bars.co.uk/swansea,,,,,en,literal,"Lloyd's Bank, Wind Street",en,literal,"pub in Swansea, Wales",en,literal,United Kingdom,,,,,,en,literal,"Revolution, Lloyd's Bank, Wind Street, Revolution, Swansea",,,,,,,,
4126,uri,http://www.wikidata.org/entity/Q1023306,uri,https://www.cec.ro/,,,,,en,literal,CEC Bank,en,literal,state-owned Romanian bank,en,literal,Romania,,,,,,en,literal,CEC,,,,,,,,
4127,uri,http://www.wikidata.org/entity/Q3547885,uri,https://www.ukrsotsbank.com/,,,,,en,literal,Ukrsotsbank,en,literal,Ukrainian banking institution,en,literal,Ukraine,literal,/g/121yn68m,,,,en,literal,UniCredit Bank Ukraine,uri,http://www.wikidata.org/entity/Q2004123,uri,http://www.wikidata.org/entity/Q45568,,,,
4128,uri,http://www.wikidata.org/entity/Q29491348,,,,,,,en,literal,National Westminster Bank,en,literal,Grade II listed building in Vale of Glamorgan. Near junction with The Butts.,en,literal,United Kingdom,,,,,,,,,,,,,,,,
4129,uri,http://www.wikidata.org/entity/Q29490198,,,,,,,en,literal,"Midland Bank, Windsor Road",en,literal,Grade II listed building in Neath Port Talbot County Borough. On the street line opposite the Railway Station.,en,literal,United Kingdom,,,,,,,,,,,,,,,,
4130,uri,http://www.wikidata.org/entity/Q109780258,,,,,,,en,literal,TF Bank AB,,,,en,literal,Sweden,,,,,,,,,,,,,,,,
4131,uri,http://www.wikidata.org/entity/Q1515015,uri,https://www.privatbank.ua/,,,,,en,literal,Privat Bank,en,literal,The largest commercial bank in Ukraine,en,literal,Ukraine,,,,,,fr,literal,privatbank,uri,http://www.wikidata.org/entity/Q613729,,,,,,
4132,uri,http://www.wikidata.org/entity/Q29489745,,,,,,,en,literal,"National Westminster Bank, Adare Street",en,literal,Grade II listed building in Bridgend.,en,literal,United Kingdom,,,,,,,,,,,,,,,,
4133,uri,http://www.wikidata.org/entity/Q29492485,,,,,,,en,literal,Midland Bank,en,literal,Grade II listed building in Colwyn Bay. On the W corner with Woodland Road West.,en,literal,United Kingdom,,,,,,,,,,,,,,,,
4134,uri,http://www.wikidata.org/entity/Q29489628,,,,,,,en,literal,"Midland Bank Chambers, Rhosmaen Street",en,literal,Grade II listed building in Llandeilo.,en,literal,United Kingdom,,,,,,,,,,,,,,,,
4135,uri,http://www.wikidata.org/entity/Q4996182,,,,,,,en,literal,Bulgarian Agricultural and Commercial Bank,,,,en,literal,Bulgaria,,,http://www.w3.org/2001/XMLSchema#integer,literal,1971,,,,,,,,,,,
4136,uri,http://www.wikidata.org/entity/Q4052485,uri,http://www.vab.ua,,,,,en,literal,VAB Bank,en,literal,closed Ukrainian bank,en,literal,Ukraine,literal,/g/120l36rt,http://www.w3.org/2001/XMLSchema#integer,literal,2014,en,literal,VAB Bank,uri,http://www.wikidata.org/entity/Q12081278,,,,,,
4137,uri,http://www.wikidata.org/entity/Q4854143,uri,http://www.bancpost.ro,,,,,en,literal,Bancpost,en,literal,former Romanian bank,en,literal,Romania,,,http://www.w3.org/2001/XMLSchema#integer,literal,2019,,,,,,,,,,,
4138,uri,http://www.wikidata.org/entity/Q4157280,uri,http://deltabank.com.ua/,,,,,en,literal,Delta Bank,en,literal,commercial bank in Ukraine,en,literal,Ukraine,,,,,,,,,uri,http://www.wikidata.org/entity/Q93454,,,,,,
4139,uri,http://www.wikidata.org/entity/Q7234083,uri,https://www.postbank.bg/,,,,,en,literal,Postbank,en,literal,universal bank located in Bulgaria,en,literal,Bulgaria,,,,,,en,literal,Eurobank Bulgaria AD,,,uri,http://www.wikidata.org/entity/Q951850,,,,
4140,uri,http://www.wikidata.org/entity/Q4157280,uri,http://deltabank.com.ua/,,,,,en,literal,Delta Bank,en,literal,commercial bank in Ukraine,en,literal,Ukraine,,,,,,,,,uri,http://www.wikidata.org/entity/Q16704504,,,,,,
